questionID,,,,,,
Title_question,Table name,Table description,Column name,Column description,Data type,Sensitive
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_12,Your child often fights with other children or bullies them,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_13,"Your child is often unhappy, down-hearted or tearful",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_14,Your child is generally liked by other children,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_15,"Your child is easily distracted, concentration wanders",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_16,"Your child is nervous or clingy in new situations, easily loses confidence",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_17,Your child is kind to younger children,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_18,Your child often lies or cheats,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_19,Your child is picked on or bullied by other children,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_2,"Your child is restless, overactive, cannot stay still for long",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_20,"Your child often volunteers to help others (parents, teachers, other children)",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_21,Your child thinks things out before acting,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_22,"Your child steals from home, school or elsewhere",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_23,Your child gets on better with adults than with other children,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_24,"Your child has many fears, is easily scared",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_25,"Your child sees tasks through to the end, has a good attention span",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_3,"Your child often complains of headaches, stomach-aches or sickness",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_4,"Your child shares readily with other children (treats, toys, pencils etc.)",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_5,Your child often has temper tantrums or hot tempers,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_6,"Your child is rather solitary, tends to play alone",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_7,"Your child is generally obedient, usually does what adults request",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_8,"Your child has many worries, often seems worried",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ1_9,"Your child is helpful if someone is hurt, upset or feeling ill",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ2,Child has difficulties with emotions/concentration/behaviour/social contact,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ3,"If child has difficulties, how long have they had them for",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ4,Do the difficulties upset or distress your child,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ5_1,Do your child's difficulties affect home life,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ5_2,Do your child's difficulties affect friendships,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ5_3,Do your child's difficulties affect classroom activities,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ5_4,Do your child's difficulties affect leisure activities,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtSDQ6,Do the difficulties put a burden on you or the family as a whole,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_1,"Over the past 7 days, has your child eaten Fruit salad",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_10,"Over the past 7 days, has your child eaten Apricot",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_11,"Over the past 7 days, has your child eaten Cantaloupe/Honeydew melon",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_12,"Over the past 7 days, has your child eaten Pineapple",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_13,"Over the past 7 days, has your child eaten Pear",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_14,"Over the past 7 days, has your child eaten Mandarin/Tangerine/Satsuma",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_15,"Over the past 7 days, has your child eaten Papaya",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_16,"Over the past 7 days, has your child eaten Nectarine",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_17,"Over the past 7 days, has your child eaten Plum",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_18,"Over the past 7 days, has your child eaten Kiwifruit",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_19,"Over the past 7 days, has your child eaten Grapes",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_2,"Over the past 7 days, has your child eaten Strawberries",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_3,"Over the past 7 days, has your child eaten Orange",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_4,"Over the past 7 days, has your child eaten Peach",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_5,"Over the past 7 days, has your child eaten Mango",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_6,"Over the past 7 days, has your child eaten Dried fruit",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_7,"Over the past 7 days, has your child eaten Banana",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_8,"Over the past 7 days, has your child eaten Watermelon",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_9,"Over the past 7 days, has your child eaten Apple",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFruit7days_other,List other fruit your child has eaten over the past 7 days,text,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_1,"Over the past 7 days, has your child eaten Pumpkin",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_10,"Over the past 7 days, has your child eaten Peas or beans",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_11,"Over the past 7 days, has your child eaten Legumes (e.g Chickpeas)",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_12,"Over the past 7 days, has your child eaten Spinach",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_13,"Over the past 7 days, has your child eaten Lettuce",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_14,"Over the past 7 days, has your child eaten tomato",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_15,"Over the past 7 days, has your child eaten Cucumber",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_16,"Over the past 7 days, has your child eaten Celery",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_17,"Over the past 7 days, has your child eaten Peppers",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_18,"Over the past 7 days, has your child eaten Mushroom",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_19,"Over the past 7 days, has your child eaten Aubergine",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_2,"Over the past 7 days, has your child eaten Carrot",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_20,"Over the past 7 days, has your child eaten Squash",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_21,"Over the past 7 days, has your child eaten Veg in mixed dishes (soups + stews)",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_22,"Over the past 7 days, has your child eaten Olives",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_3,"Over the past 7 days, has your child eaten Cabbage",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_4,"Over the past 7 days, has your child eaten Cauliflower",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_5,"Over the past 7 days, has your child eaten Broccoli",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_6,"Over the past 7 days, has your child eaten Brussel Sprouts",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_7,"Over the past 7 days, has your child eaten Potato (not chips)",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_8,"Over the past 7 days, has your child eaten Sweetcorn",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_9,"Over the past 7 days, has your child eaten Sweet potato",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtVeg7days_other,List other veg your child has eaten over the past 7 days,text,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFood24hours_1,"In past 24hrs, how often has your child had Fruit Juice/Fruit Drink",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFood24hours_2,"In past 24hrs, how often has your child had Full Cream/Full Fat Milk",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFood24hours_3,"In past 24hrs, how often has your child had Low Fat/Semi-skimmed/Skimmed Milk",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFood24hours_4,"In past 24hrs, how often has your child had Cheese and/or Cheese Spreads",categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",guadtFood24hours_5,"In past 24hrs, how often has your child had Regular Yoghurt/Custard",categorical,FALSE
