name,publisher,pid,pid_update,accessService,dataUseRequirements,dataUseLimitation,Mapped
Fife Microbiology Lab,HEALTH INFORMATICS CENTRE - UNIVERSITY OF DUNDEE,0c43c0b6-de3a-478b-8190-4da37fbe5ff5,"""0c43c0b6-de3a-478b-8190-4da37fbe5ff5"",","HIC has implemented a remote-access Trusted Research Environment to protect data confidentiality, satisfy public concerns about data loss and reassure Data Controllers about HIC’s secure management and processing of their data.

Data is not released externally to data users for analysis on their own computers but placed on a server at HIC, within a restricted, secure IT environment, where the data user is given secure remote access to carry out their analysis.

Full details are available via the following link:
https://www.dundee.ac.uk/hic/hicsafehaven/",['DISCLOSURE CONTROL'],['GENERAL RESEARCH USE'],TRE/SDE
Tayside Microbiology Lab,HEALTH INFORMATICS CENTRE - UNIVERSITY OF DUNDEE,826be5be-9977-49f9-b6d1-83ed9de08ebe,"""826be5be-9977-49f9-b6d1-83ed9de08ebe"",","HIC has implemented a remote-access Trusted Research Environment to protect data confidentiality, satisfy public concerns about data loss and reassure Data Controllers about HIC’s secure management and processing of their data.

Data is not released externally to data users for analysis on their own computers but placed on a server at HIC, within a restricted, secure IT environment, where the data user is given secure remote access to carry out their analysis.

Full details are available via the following link:
https://www.dundee.ac.uk/hic/hicsafehaven/",['DISCLOSURE CONTROL'],['GENERAL RESEARCH USE'],TRE/SDE
CAPS,ALLEVIATE,a4c595a6-cb41-4743-bea3-feb4d4c72091,"""a4c595a6-cb41-4743-bea3-feb4d4c72091"",",,['DISCLOSURE CONTROL'],['GENERAL RESEARCH USE'],Varies based on project
Klang Asthma Cohort,BREATHE,a2eddb27-c8bd-42ae-94f8-2a3026220da3,"""a2eddb27-c8bd-42ae-94f8-2a3026220da3"",",Access is managed on a project-by-project basis. Contact the RESPIRE team: ,[],[],Varies based on project
Optimising the treatment of Bangladeshi adults with severe pneumonia or ARDS,BREATHE,224b1065-340b-4c01-842f-d422911d9334,"""224b1065-340b-4c01-842f-d422911d9334"",",Access is managed on a project-by-project basis. Contact the RESPIRE Collaboration.,[],[],Varies based on project
1958 National Child Development Study (NCDS),DATAMIND,0ceaaedc-4904-4820-8b74-d6a8e679fb11,"""0ceaaedc-4904-4820-8b74-d6a8e679fb11"",",,[],[],"Not reported/to be confirmed"
English Longitudinal Study of Ageing (ELSA),DATAMIND,f12cb023-1402-49d1-aa27-e0fe4ed19fd7,"""f12cb023-1402-49d1-aa27-e0fe4ed19fd7"",",,[],[],"Not reported/to be confirmed"
Next Steps,DATAMIND,0ad7a3dd-e720-49ef-9d27-c394a32b0326,"""0ad7a3dd-e720-49ef-9d27-c394a32b0326"",",,[],[],"Not reported/to be confirmed"
NIHR BioResource: Sample holding,NIHR BIORESOURCE,56993820-96e4-4a1f-9de1-bad53108c201,"""56993820-96e4-4a1f-9de1-bad53108c201"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
NIHR BioResource: SNP imputation data,NIHR BIORESOURCE,39d7ad29-be30-4e12-a7c8-d8757141de85,"""39d7ad29-be30-4e12-a7c8-d8757141de85"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure. It is also intended that SNP data be available from the European Genome-Phenome Archive (EBI's EGA) via managed access.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
NIHR BioResource: SNP chip data,NIHR BIORESOURCE,c388676c-a5e5-419c-967c-239c1f0c3c5c,"""c388676c-a5e5-419c-967c-239c1f0c3c5c"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure. It is also intended that SNP data be available from the European Genome-Phenome Archive (EBI's EGA) via managed access - https://ega-archive.org/","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
NIHR BioResource: Full Blood Counts,NIHR BIORESOURCE,c20c2d81-c2d3-47cc-be38-93074467544c,"""c20c2d81-c2d3-47cc-be38-93074467544c"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
NIHR BioResource: Demographic,NIHR BIORESOURCE,d2c486bb-b95b-4093-bb58-b196cfc08c7b,"""d2c486bb-b95b-4093-bb58-b196cfc08c7b"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
NIHR BioResource: Contact detail,NIHR BIORESOURCE,fc2fcaec-bd5b-4d43-9e0c-2fed36eff0e4,"""fc2fcaec-bd5b-4d43-9e0c-2fed36eff0e4"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH SPECIFIC RESTRICTIONS'],TRE/SDE
NIHR BioResource: Consent records,NIHR BIORESOURCE,1fb479b1-98d4-4d7b-91a2-8368ce3dc77c,"""1fb479b1-98d4-4d7b-91a2-8368ce3dc77c"",",Not Applicable,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH SPECIFIC RESTRICTIONS'],Other
NIHR BioResource: Case report form,NIHR BIORESOURCE,4b8675d3-dd87-4cca-804c-aaf0e4ff8140,"""4b8675d3-dd87-4cca-804c-aaf0e4ff8140"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
Determinants of Adolescent Social Wellbeing & Health (DASH),DATAMIND,9d242d12-2d2e-4941-93e4-9ec40d239dd1,"""9d242d12-2d2e-4941-93e4-9ec40d239dd1"",",,[],[],"Not reported/to be confirmed"
The Million Women Study,DATAMIND,97ac8a7d-30b9-4fa6-84db-b4f9430fc1d6,"""97ac8a7d-30b9-4fa6-84db-b4f9430fc1d6"",",,[],[],"Not reported/to be confirmed"
Health and Employment After Fifty (HEAF),DATAMIND,ea2d54a2-a6d4-4e82-b2e4-95184f00bbdc,"""ea2d54a2-a6d4-4e82-b2e4-95184f00bbdc"",",,[],[],"Not reported/to be confirmed"
Lothian Birth Cohort 1921 (LBC1921),DATAMIND,df288318-6663-417d-9870-666e75920bed,"""df288318-6663-417d-9870-666e75920bed"",",,[],[],"Not reported/to be confirmed"
Lothian Birth Cohort 1936 (LBC1936),DATAMIND,e63613a9-92e9-4147-8a76-40e4a87ec131,"""e63613a9-92e9-4147-8a76-40e4a87ec131"",",,[],[],"Not reported/to be confirmed"
"Resilience, Ethnicity & Adolescent Mental Health (REACH)",DATAMIND,0f754b8b-353e-4e8d-9ff0-03d5e0817e02,"""0f754b8b-353e-4e8d-9ff0-03d5e0817e02"",",,[],[],"Not reported/to be confirmed"
"Diabetic Eye Screening: the Birmingham, Solihull and Black Country Data Set",INSIGHT,36886b21-12ff-45e7-82bc-fb5308c12450,"""36886b21-12ff-45e7-82bc-fb5308c12450"",","INSIGHT is developing it's data access environment for researchers.  Until such time INSIGHT releases anonymised data,under data licence, into external secure environments.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
Moorfields Ophthalmic Prescription 004,INSIGHT,2ec8d8e3-35bc-4304-83e8-3afed4438cd5,"""2ec8d8e3-35bc-4304-83e8-3afed4438cd5"",","INSIGHT is developing its data access environment for researchers. 
INSIGHT releases anonymised data, under strict data licence arrangements, to external secure environments, subject to appropriate due diligence and contracting.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
Longitudinal C-reactive protein concentrations in COVID-19: an OMOP dataset,PIONEER,597524d4-038e-4fc2-aff9-1c9b87d3e16c,"""597524d4-038e-4fc2-aff9-1c9b87d3e16c"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
A granular assessment of the day-to-day variation in emergency presentations,PIONEER,ef850406-2993-43ec-80b9-ef504734f2ac,"""ef850406-2993-43ec-80b9-ef504734f2ac"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
Emergency hospital admissions in patients from care home settings,PIONEER,6009f720-3cd5-449d-b36b-e2ccf3fbc73a,"""6009f720-3cd5-449d-b36b-e2ccf3fbc73a"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
Cholecystectomy and post-operative complications from over 9000 surgical cases,PIONEER,4abba8ec-9a67-4334-91fc-e624173f3055,"""4abba8ec-9a67-4334-91fc-e624173f3055"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
National Paediatric Diabetes Audit - core clinical dataset,HQIP,e355c9b9-44f0-4ba3-a872-645aa88f4f2b,"""e355c9b9-44f0-4ba3-a872-645aa88f4f2b"",",,['PROJECT SPECIFIC RESTRICTIONS'],['NO RESTRICTION'],Varies based on project
National Paediatric Diabetes Audit - Parent and Patient Experience measures,HQIP,b0979e07-3331-408f-853b-5eeba80ce8f9,"""b0979e07-3331-408f-853b-5eeba80ce8f9"",",,['PROJECT SPECIFIC RESTRICTIONS'],['NO RESTRICTION'],Varies based on project
National Paediatric Diabetes Audit - survey of workforce in PDUs,HQIP,fe8f8e2c-2f77-464d-9d45-a601cb2f8bf9,"""fe8f8e2c-2f77-464d-9d45-a601cb2f8bf9"",",,['PROJECT SPECIFIC RESTRICTIONS'],['NO RESTRICTION'],Varies based on project
National Paediatric Diabetes Audit - survey of diabetes-related technologies,HQIP,eecbdd8d-92a0-4dfd-a216-1cf7f1f8c98f,"""eecbdd8d-92a0-4dfd-a216-1cf7f1f8c98f"",",,['PROJECT SPECIFIC RESTRICTIONS'],['NO RESTRICTION'],Varies based on project
National Neonatal Audit Programme - clinical audit,HQIP,49b67625-4c9a-4101-a982-e733e7db20ca,"""49b67625-4c9a-4101-a982-e733e7db20ca"",",,"['PROJECT SPECIFIC RESTRICTIONS', 'GEOGRAPHICAL RESTRICTIONS']",['NO RESTRICTION'],Varies based on project
Capture-24: Activity tracker dataset for human activity recognition,Oxford Research Archive,5713fd1a-4358-4485-bed5-83fb25ec2fce,"""5713fd1a-4358-4485-bed5-83fb25ec2fce"",",The data is hosted by the Oxford University Research Archive and access is free.,[],['GENERAL RESEARCH USE'],Open Access
Granular ICU data focussing on the impact of lactate readings on outcomes,PIONEER,edfc20b7-5a5e-40c4-afd0-a7a5bba77003,"""edfc20b7-5a5e-40c4-afd0-a7a5bba77003"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
The impact of multimorbidity on care pathways during COPD hospitalisations,PIONEER,76167567-9221-4024-bccf-dfdfb9e4bb07,"""76167567-9221-4024-bccf-dfdfb9e4bb07"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
