#,_id,license,description,name,tags,link,authors_names,categories,programmingLanguage,MK2 Programming Language (array),Language 1,Language 2,Package,resultsInsights,Team_owner,License MK2,License2 MK2,License Notes,Category,Category2,Category3,Category Notes,General note,MK2 Package,MK2 License (array),MK2 Type_Category (array)
0,5ece82142abda8b3a06f1a1b,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,0,CMMID Interactive Applications,"{'topics': ['COVID-19'], 'features': ['Modelling', 'Visualisation']}",https://cmmid.github.io/visualisations,['LSHTM'],"{'category': 'Data Modelling', 'programmingLanguageVersion': '', 'programmingLanguage': ['R']}","[{'programmingLanguage': 'R', 'version': ''}]","R, ",R,,Data modelling,0,London School of Hygiene and Tropical Medicine,Available upon request,,,Analysis,Reference documents/ Catalogue,,,Does an organisation need a Team on the Gateway in order to be able to have an organisational point of contact?,Data modelling,", ","Analysis, Reference documents/ Catalogue, "
122,5fbcf405f1f7c55dce352f96,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify patients with diagnoses of rheumatoid arthritis.

Both past and present symptom.

Output values: Positive.",CRIS NLP Rheumatoid Arthritis,"{'features': ['rheumatoid arthritis', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf405f1f7c5d44d352f97'), 'programmingLanguage': 'sem-EHR - GATE', 'version': ''}]","Not applicable, ",Not applicable,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
123,5fbcf41ef1f7c54f61352f9b,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"To identify instances of amphetamine use..

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Amphetamine,"{'features': ['amphetamine', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf41ef1f7c5d394352f9c'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
124,5fbcf437f1f7c57299352fa0,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"To identify instances of cannabis use.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Cannabis,"{'features': ['cannabis', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf437f1f7c51581352fa1'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
125,5fbcf451f1f7c5403d352fa5,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"To identify instances of cocaine or crack cocaine use.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Cocaine or Crack Cocaine,"{'features': ['cocaine or crack cocaine', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf451f1f7c5f707352fa6'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
126,5fbcf46af1f7c5dee9352faa,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of MDMA use.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP MDMA,"{'features': ['mdma', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf46af1f7c54ec6352fab'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
127,5fbcf485f1f7c5efda352faf,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"This application distinguishes between people who are a) current smokers, b) current non-smokers (ever.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Smoking,"{'features': ['smoking', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf485f1f7c5a68f352fb0'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
128,5fbcf49ff1f7c57d22352fb4,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify and distinguish between mentions of internet/social media/online gaming in patient.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Online Activity,"{'features': ['online activity', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf49ff1f7c5e57e352fb5'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
129,5fbcf4b9f1f7c5542a352fb9,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify the highest level of education at patient level..

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Education,"{'features': ['education', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf4b9f1f7c5dc46352fba'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
130,5fbcf4d2f1f7c54bc5352fbe,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify occupations/work descriptions and who these refer to.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Occupation,"{'features': ['occupation', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf4d2f1f7c5faca352fbf'), 'programmingLanguage': 'Machine learning and rules-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
131,5fbcf4ecf1f7c50de3352fc3,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of living alone..

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Lives alone,"{'features': ['lives alone', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf4ecf1f7c54803352fc4'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
132,5fbcf505f1f7c560e5352fc8,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of domestic violence.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Domestic Violence,"{'features': ['domestic violence', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf505f1f7c52013352fc9'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
133,5fbcf51ff1f7c526c1352fcd,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of loneliness.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Loneliness,"{'features': ['loneliness', 'contextual factors'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf51ff1f7c57214352fce'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
134,5fbcf539f1f7c5f4f9352fd2,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"The application identifies instances of family intervention delivery. .

Both past and present symptom.

Output values: Positive and Unknown.",CRIS NLP Family Intervention,"{'features': ['family intervention', 'interventions'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf539f1f7c5f0f2352fd3'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
135,5fbcf553f1f7c55734352fd7,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"The Medication Application distinguishes between medications that are currently prescribed (i.e. at the time of.

Both past and present symptom.

Output values: Positive and Unknown.",CRIS NLP Medication,"{'features': ['medication', 'interventions'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf553f1f7c5387f352fd8'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
136,5fbcf56ef1f7c52d87352fdc,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of receiving current, recommended or planned general care package. This is a.

Both past and present symptom.

Output values: Positive and Unknown.",CRIS NLP Social Care â€“ Care Package,"{'features': ['social care â€“ care package', 'interventions'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf56ef1f7c50735352fdd'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
137,5fbcf588f1f7c5c9ca352fe1,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of home care/help. This is help by someone who comes to assist the patient.

Both past and present symptom.

Output values: Positive and Unknown.",CRIS NLP Social Care â€“ Home Care,"{'features': ['social care â€“ home care', 'interventions'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf588f1f7c5b8ad352fe2'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
138,5fbcf5a3f1f7c56959352fe6,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of receiving current or recommended meals on wheels (food delivery, usually.

Both past and present symptom.

Output values: Positive and Unknown.",CRIS NLP Social care â€“ Meals on Wheels,"{'features': ['social care â€“ meals on wheels', 'interventions'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf5a3f1f7c5359e352fe7'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
